slug,outcome_truth,slot_start_s,tf,ACC-M-sz20.n_maker_bid_up,ACC-M-sz20.n_maker_bid_dn,ACC-M-sz20.n_maker_ask_up,ACC-M-sz20.n_maker_ask_dn,ACC-M-sz20.n_taker_up,ACC-M-sz20.n_taker_dn,ACC-M-sz20.inv_up,ACC-M-sz20.inv_dn,ACC-M-sz20.cost_paid,ACC-M-sz20.cash_received,ACC-M-sz20.rebates,ACC-M-sz20.taker_fees,ACC-M-sz20.leftover_redeemed,ACC-M-sz20.leftover_burned_cost,ACC-M-sz20.n_merges,ACC-M-sz20.pairs_merged,ACC-M-sz20.pnl,ACC-M-sz50.n_maker_bid_up,ACC-M-sz50.n_maker_bid_dn,ACC-M-sz50.n_maker_ask_up,ACC-M-sz50.n_maker_ask_dn,ACC-M-sz50.n_taker_up,ACC-M-sz50.n_taker_dn,ACC-M-sz50.inv_up,ACC-M-sz50.inv_dn,ACC-M-sz50.cost_paid,ACC-M-sz50.cash_received,ACC-M-sz50.rebates,ACC-M-sz50.taker_fees,ACC-M-sz50.leftover_redeemed,ACC-M-sz50.leftover_burned_cost,ACC-M-sz50.n_merges,ACC-M-sz50.pairs_merged,ACC-M-sz50.pnl,ACC-M-sz100.n_maker_bid_up,ACC-M-sz100.n_maker_bid_dn,ACC-M-sz100.n_maker_ask_up,ACC-M-sz100.n_maker_ask_dn,ACC-M-sz100.n_taker_up,ACC-M-sz100.n_taker_dn,ACC-M-sz100.inv_up,ACC-M-sz100.inv_dn,ACC-M-sz100.cost_paid,ACC-M-sz100.cash_received,ACC-M-sz100.rebates,ACC-M-sz100.taker_fees,ACC-M-sz100.leftover_redeemed,ACC-M-sz100.leftover_burned_cost,ACC-M-sz100.n_merges,ACC-M-sz100.pairs_merged,ACC-M-sz100.pnl,ACC-M-sz200.n_maker_bid_up,ACC-M-sz200.n_maker_bid_dn,ACC-M-sz200.n_maker_ask_up,ACC-M-sz200.n_maker_ask_dn,ACC-M-sz200.n_taker_up,ACC-M-sz200.n_taker_dn,ACC-M-sz200.inv_up,ACC-M-sz200.inv_dn,ACC-M-sz200.cost_paid,ACC-M-sz200.cash_received,ACC-M-sz200.rebates,ACC-M-sz200.taker_fees,ACC-M-sz200.leftover_redeemed,ACC-M-sz200.leftover_burned_cost,ACC-M-sz200.n_merges,ACC-M-sz200.pairs_merged,ACC-M-sz200.pnl,ACC-M-sz50-tight.n_maker_bid_up,ACC-M-sz50-tight.n_maker_bid_dn,ACC-M-sz50-tight.n_maker_ask_up,ACC-M-sz50-tight.n_maker_ask_dn,ACC-M-sz50-tight.n_taker_up,ACC-M-sz50-tight.n_taker_dn,ACC-M-sz50-tight.inv_up,ACC-M-sz50-tight.inv_dn,ACC-M-sz50-tight.cost_paid,ACC-M-sz50-tight.cash_received,ACC-M-sz50-tight.rebates,ACC-M-sz50-tight.taker_fees,ACC-M-sz50-tight.leftover_redeemed,ACC-M-sz50-tight.leftover_burned_cost,ACC-M-sz50-tight.n_merges,ACC-M-sz50-tight.pairs_merged,ACC-M-sz50-tight.pnl,ACC-M-sz50-loose.n_maker_bid_up,ACC-M-sz50-loose.n_maker_bid_dn,ACC-M-sz50-loose.n_maker_ask_up,ACC-M-sz50-loose.n_maker_ask_dn,ACC-M-sz50-loose.n_taker_up,ACC-M-sz50-loose.n_taker_dn,ACC-M-sz50-loose.inv_up,ACC-M-sz50-loose.inv_dn,ACC-M-sz50-loose.cost_paid,ACC-M-sz50-loose.cash_received,ACC-M-sz50-loose.rebates,ACC-M-sz50-loose.taker_fees,ACC-M-sz50-loose.leftover_redeemed,ACC-M-sz50-loose.leftover_burned_cost,ACC-M-sz50-loose.n_merges,ACC-M-sz50-loose.pairs_merged,ACC-M-sz50-loose.pnl,ACC-M-sz50-mergehot.n_maker_bid_up,ACC-M-sz50-mergehot.n_maker_bid_dn,ACC-M-sz50-mergehot.n_maker_ask_up,ACC-M-sz50-mergehot.n_maker_ask_dn,ACC-M-sz50-mergehot.n_taker_up,ACC-M-sz50-mergehot.n_taker_dn,ACC-M-sz50-mergehot.inv_up,ACC-M-sz50-mergehot.inv_dn,ACC-M-sz50-mergehot.cost_paid,ACC-M-sz50-mergehot.cash_received,ACC-M-sz50-mergehot.rebates,ACC-M-sz50-mergehot.taker_fees,ACC-M-sz50-mergehot.leftover_redeemed,ACC-M-sz50-mergehot.leftover_burned_cost,ACC-M-sz50-mergehot.n_merges,ACC-M-sz50-mergehot.pairs_merged,ACC-M-sz50-mergehot.pnl,MAS-pre50.n_maker_bid_up,MAS-pre50.n_maker_bid_dn,MAS-pre50.n_maker_ask_up,MAS-pre50.n_maker_ask_dn,MAS-pre50.n_taker_up,MAS-pre50.n_taker_dn,MAS-pre50.inv_up,MAS-pre50.inv_dn,MAS-pre50.cost_paid,MAS-pre50.cash_received,MAS-pre50.rebates,MAS-pre50.taker_fees,MAS-pre50.leftover_redeemed,MAS-pre50.leftover_burned_cost,MAS-pre50.n_merges,MAS-pre50.pairs_merged,MAS-pre50.pnl,MAS-pre200-tight.n_maker_bid_up,MAS-pre200-tight.n_maker_bid_dn,MAS-pre200-tight.n_maker_ask_up,MAS-pre200-tight.n_maker_ask_dn,MAS-pre200-tight.n_taker_up,MAS-pre200-tight.n_taker_dn,MAS-pre200-tight.inv_up,MAS-pre200-tight.inv_dn,MAS-pre200-tight.cost_paid,MAS-pre200-tight.cash_received,MAS-pre200-tight.rebates,MAS-pre200-tight.taker_fees,MAS-pre200-tight.leftover_redeemed,MAS-pre200-tight.leftover_burned_cost,MAS-pre200-tight.n_merges,MAS-pre200-tight.pairs_merged,MAS-pre200-tight.pnl,MAS-pre500.n_maker_bid_up,MAS-pre500.n_maker_bid_dn,MAS-pre500.n_maker_ask_up,MAS-pre500.n_maker_ask_dn,MAS-pre500.n_taker_up,MAS-pre500.n_taker_dn,MAS-pre500.inv_up,MAS-pre500.inv_dn,MAS-pre500.cost_paid,MAS-pre500.cash_received,MAS-pre500.rebates,MAS-pre500.taker_fees,MAS-pre500.leftover_redeemed,MAS-pre500.leftover_burned_cost,MAS-pre500.n_merges,MAS-pre500.pairs_merged,MAS-pre500.pnl
btc-updown-15m-1778778000,Down,1778778000,15m,8,9,0,0,0,0,0.0,7.059998626708982,61.34309989111425,65.44999954223633,0.41206803752663596,0.0,7.059998626708982,0.0,7,58.390000915527345,4.518967688648715,6,9,0,0,0,0,0.0,16.76999928474426,74.32520103336574,85.16000020027161,0.5114650000250421,0.0,16.76999928474426,0.0,5,68.39000091552735,11.346264166930908,10,15,0,0,0,0,0.0,7.710000200271605,111.50660160313848,119.10000111579896,0.7549329265082365,0.0,7.710000200271605,0.0,9,111.39000091552735,8.348332439168715,10,15,0,0,0,0,0.0,7.710000200271605,111.50660160313848,119.10000111579896,0.7549329265082365,0.0,7.710000200271605,0.0,9,111.39000091552735,8.348332439168715,6,9,0,0,0,0,0.0,16.76999928474426,74.32520103336574,85.16000020027161,0.5114650000250421,0.0,16.76999928474426,0.0,7,68.39000091552735,11.346264166930908,16,18,0,0,0,0,0.0,37.47000187873843,136.36180137124063,161.0200018787384,0.9405733738509052,0.0,37.47000187873843,0.0,6,123.54999999999998,25.598773881348677,6,9,0,0,0,0,0.0,16.76999928474426,74.32520103336574,85.16000020027161,0.5114650000250421,0.0,16.76999928474426,0.0,4,68.39000091552735,11.346264166930908,0,0,14,14,0,0,3.0821605340576195,3.0392176103515642,50.0,48.71731446937395,0.32652574603545276,0.0,3.0392176103515642,1.5410802670288097,0,0.0,-0.9561597845905965,0,0,46,32,0,0,41.0,85.857144,200.0,223.04428700847006,0.9118813966754695,0.0,85.857144,20.5,0,0.0,23.956168405145547,0,0,82,78,0,0,193.0821605340576,222.1434516103515,500.0,515.5208951044368,1.9605861882610438,0.0,222.1434516103515,96.5410802670288,0,0.0,17.481481292697822
btc-updown-15m-1778778900,Down,1778778900,15m,3,1,0,0,0,0,16.479999914169312,0.0,12.349199765133854,9.990000114440917,0.09110021276822179,0.0,0.0,5.855699928927422,2,9.990000114440917,-2.2680994379247146,3,1,0,0,0,0,46.47999991416931,0.0,17.149199657845493,9.990000114440917,0.1475482117468366,0.0,0.0,10.655699821639061,2,9.990000114440917,-7.011651331657738,3,1,0,0,0,0,70.62000010490418,0.0,21.011599602031705,9.990000114440917,0.1929700352838487,0.0,0.0,14.518099765825271,2,9.990000114440917,-10.828629452306938,3,1,0,0,0,0,70.62000010490418,0.0,21.011599602031705,9.990000114440917,0.1929700352838487,0.0,0.0,14.518099765825271,2,9.990000114440917,-10.828629452306938,3,1,0,0,0,0,46.47999991416931,0.0,17.149199657845493,9.990000114440917,0.1475482117468366,0.0,0.0,10.655699821639061,2,9.990000114440917,-7.011651331657738,3,1,0,0,0,0,46.47999991416931,0.0,17.149199657845493,9.990000114440917,0.1475482117468366,0.0,0.0,10.655699821639061,1,9.990000114440917,-7.011651331657738,3,1,0,0,0,0,46.47999991416931,0.0,17.149199657845493,9.990000114440917,0.1475482117468366,0.0,0.0,10.655699821639061,1,9.990000114440917,-7.011651331657738,0,0,14,16,0,0,0.0,1.1323145340576133,50.0,44.39350985949612,0.3226002412767171,0.0,1.1323145340576133,0.0,0,0.0,-5.283889899227162,0,0,13,21,0,0,147.6599999666214,136.16420876293947,200.0,198.35316769538406,0.2957044269313814,0.0,136.16420876293947,200.0,0,0.0,-1.3511278776845472,0,0,31,45,0,0,371.0,332.29652329699707,500.0,478.3112772400365,0.7720327065357951,0.0,332.29652329699707,500.0,0,0.0,-20.916690053427715
btc-updown-15m-1778779800,Up,1778779800,15m,1,4,0,0,0,0,0.0,3.0500000000000007,22.637400284409523,20.0,0.14711474227443294,0.0,0.0,1.5250000000000004,1,20.0,-2.4902855421350907,2,5,0,0,0,0,13.249999999999993,0.0,46.80240083634854,50.0,0.2953852400430732,0.0,13.249999999999993,0.0,3,36.75000000000001,3.4929844036945354,2,5,0,0,0,0,15.969999790191643,0.0,48.43440077531338,52.71999979019165,0.3045244391565376,0.0,15.969999790191643,0.0,3,36.75000000000001,4.59012345403481,2,5,0,0,0,0,15.969999790191643,0.0,48.43440077531338,52.71999979019165,0.3045244391565376,0.0,15.969999790191643,0.0,3,36.75000000000001,4.59012345403481,2,5,0,0,0,0,13.249999999999993,0.0,46.80240083634854,50.0,0.2953852400430732,0.0,13.249999999999993,0.0,3,36.75000000000001,3.4929844036945354,2,5,0,0,0,0,13.249999999999993,0.0,46.80240083634854,50.0,0.2953852400430732,0.0,13.249999999999993,0.0,3,36.75000000000001,3.4929844036945354,2,5,0,0,0,0,13.249999999999993,0.0,46.80240083634854,50.0,0.2953852400430732,0.0,13.249999999999993,0.0,3,36.75000000000001,3.4929844036945354,0,0,12,14,0,0,4.600000381469727,3.442768517036436,50.0,49.98249558529566,0.3210387995185572,0.0,4.600000381469727,1.721384258518218,0,0.0,0.30353438481421335,0,0,24,22,0,0,110.00000015258789,113.0,200.0,200.8999999958992,0.6064519981516796,0.0,110.00000015258789,200.0,0,0.0,1.5064519940508774,0,0,42,47,0,0,327.7308355149841,316.71276891757964,500.0,508.3824453945952,1.2155238233448205,0.0,327.7308355149841,499.99999999999994,0,0.0,9.597969217940033
btc-updown-15m-1778780700,Up,1778780700,15m,5,0,0,0,0,0,20.0,0.0,14.600000381469727,20.0,0.055187997543334866,0.0,20.0,0.0,0,0.0,5.455187616073609,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,6,0,0,0,0,0,28.459999999999997,0.0,20.77580054283142,28.459999999999997,0.07853252050416551,0.0,28.459999999999997,0.0,0,0.0,7.762731977672743,0,0,12,14,0,0,2.334052381469732,0.0,50.0,49.63704750270093,0.33897622542846123,0.0,2.334052381469732,0.0,0,0.0,-0.023976271870608912,0,0,25,12,0,0,115.00000000000003,145.0,200.0,190.55000029504302,0.43312499751746614,0.0,115.00000000000003,200.0,0,0.0,-9.016874707439513,0,0,48,37,0,0,317.33405238146975,365.0,500.0,480.3370466116115,0.9910542260009034,0.0,317.33405238146975,500.0,0,0.0,-18.671899162387547
btc-updown-15m-1778781600,Up,1778781600,15m,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,0,0,14,12,0,0,1.8700036621093687,2.7854849999999995,50.0,49.565810374447715,0.32968579904390194,0.0,1.8700036621093687,1.3927424999999998,0,0.0,-0.10450382650838463,0,0,8,25,0,0,170.0,100.73548480926513,200.0,254.10870967507066,0.35844176629680036,0.0,170.0,200.0,0,0.0,54.46715144136746,0,0,39,37,0,0,346.94000366210935,357.785485,500.0,494.01551012767254,0.8013820207406781,0.0,346.94000366210935,500.00000000000006,0,0.0,-5.183107851586783
btc-updown-15m-1778782500,Up,1778782500,15m,2,3,0,0,0,0,0.0,7.2799994087219275,29.1330006412506,21.82000045776367,0.16370045701420372,0.0,0.0,3.6399997043609638,2,21.82000045776367,-7.1492997264727265,2,5,0,0,0,0,0.0,37.27999940872192,50.73300149955749,21.82000045776367,0.24837245172703298,0.0,0.0,40.91400155367851,2,21.82000045776367,-28.664628590066787,2,5,0,0,0,0,0.0,42.829998188018806,54.72900077943798,21.82000045776367,0.26403676730359416,0.0,0.0,44.910000833559,2,21.82000045776367,-32.64496355437072,2,5,0,0,0,0,0.0,42.829998188018806,54.72900077943798,21.82000045776367,0.26403676730359416,0.0,0.0,44.910000833559,2,21.82000045776367,-32.64496355437072,1,5,0,0,0,0,0.0,45.09999986648559,47.214001386785505,14.0,0.22127615027139225,0.0,0.0,40.91400155367851,2,14.0,-32.99272523651411,2,8,0,0,0,0,0.0,4.7299999189376845,74.5883019141674,64.0,0.42491982872274425,0.0,0.0,2.3649999594688422,3,64.0,-10.163382085444653,2,5,0,0,0,0,0.0,37.27999940872192,50.73300149955749,21.82000045776367,0.24837245172703298,0.0,0.0,40.91400155367851,1,21.82000045776367,-28.664628590066787,0,0,14,12,0,0,4.999999999999998,0.0,50.0,53.899999260902405,0.32793600036048864,0.0,4.999999999999998,0.0,0,0.0,4.227935261262893,0,0,20,19,0,0,115.0,140.0,200.0,183.75000059604645,0.46406499781370125,0.0,115.0,200.0,0,0.0,-15.785934406139859,0,0,43,43,0,0,340.0,360.63793400000003,500.0,494.6363756874119,0.9830469950008123,0.0,340.0,500.00000000000006,0,0.0,-4.380577317587324
btc-updown-15m-1778783400,Down,1778783400,15m,1,0,0,0,0,0,20.0,0.0,8.00000011920929,0.0,0.06720000033378601,0.0,0.0,8.00000011920929,0,0.0,-7.9328001188755035,1,0,0,0,0,0,50.0,0.0,20.000000298023224,0.0,0.16800000083446504,0.0,0.0,20.000000298023224,0,0.0,-19.83200029718876,1,0,0,0,0,0,71.0,0.0,28.400000423192978,0.0,0.23856000118494036,0.0,0.0,28.400000423192978,0,0.0,-28.161440422008038,1,0,0,0,0,0,71.0,0.0,28.400000423192978,0.0,0.23856000118494036,0.0,0.0,28.400000423192978,0,0.0,-28.161440422008038,1,0,0,0,0,0,50.0,0.0,20.000000298023224,0.0,0.16800000083446504,0.0,0.0,20.000000298023224,0,0.0,-19.83200029718876,1,0,0,0,0,0,50.0,0.0,20.000000298023224,0.0,0.16800000083446504,0.0,0.0,20.000000298023224,0,0.0,-19.83200029718876,1,0,0,0,0,0,50.0,0.0,20.000000298023224,0.0,0.16800000083446504,0.0,0.0,20.000000298023224,0,0.0,-19.83200029718876,0,0,15,12,0,0,1.2509893351440482,0.0,50.0,43.221104095008826,0.3230391804009456,0.0,0.0,0.6254946675720241,0,0.0,-6.455856724590227,0,0,8,11,0,0,160.0,150.0,200.0,193.15000031143427,0.17226299914968,0.0,150.0,200.0,0,0.0,-6.677736689416065,0,0,34,34,0,0,361.250989335144,355.000003,500.0,482.77110448756366,0.560822176329402,0.0,355.000003,500.0,0,0.0,-16.668073336106943
btc-updown-15m-1778784300,Up,1778784300,15m,6,5,0,0,0,0,19.100001513957977,0.0,29.529998987317107,40.0,0.2077189749015354,0.0,19.100001513957977,0.0,3,20.899998486042023,10.677719987584432,9,5,0,0,0,0,28.580001323223115,0.0,32.375199508786224,49.47999980926514,0.24264970156526988,0.0,28.580001323223115,0.0,3,20.899998486042023,17.347450002044184,9,5,0,0,0,0,28.580001323223115,0.0,32.375199508786224,49.47999980926514,0.24264970156526988,0.0,28.580001323223115,0.0,3,20.899998486042023,17.347450002044184,9,5,0,0,0,0,28.580001323223115,0.0,32.375199508786224,49.47999980926514,0.24264970156526988,0.0,28.580001323223115,0.0,3,20.899998486042023,17.347450002044184,9,5,0,0,0,0,28.580001323223115,0.0,32.375199508786224,49.47999980926514,0.24264970156526988,0.0,28.580001323223115,0.0,4,20.899998486042023,17.347450002044184,11,9,0,0,0,0,39.12000056028366,0.0,69.32539922821525,92.47999980926514,0.4952268702259639,0.0,39.12000056028366,0.0,5,53.35999924898148,23.649827451275854,9,5,0,0,0,0,28.58000132322312,0.0,32.375199508786224,49.47999980926514,0.24264970156526988,0.0,28.58000132322312,0.0,2,20.899998486042023,17.347450002044184,0,0,16,11,0,0,4.754916000000005,0.0,50.0,49.77990848599529,0.32803745172586407,0.0,4.754916000000005,0.0,0,0.0,0.1079459377211549,0,0,22,17,0,0,130.0,142.95999908447266,200.0,197.09240050563812,0.43635418615201155,0.0,130.0,200.00000000000003,0,0.0,-2.471245308209859,0,0,61,31,0,0,314.75491599999987,387.46404401907347,500.0,469.9218070072262,1.0147263452287114,0.0,314.75491599999987,500.00000000000006,0,0.0,-29.063466647545056
btc-updown-15m-1778785200,Down,1778785200,15m,3,4,0,0,0,0,11.009999999999994,0.0,43.26139988064766,33.260000000000005,0.200444072645377,0.0,0.0,5.504999999999997,4,33.260000000000005,-9.800955808002279,4,4,0,0,0,0,0.0,5.4900000000000055,54.313999713563916,56.39000011444092,0.27967740822384535,0.0,5.4900000000000055,0.0,4,50.900000114440914,2.355677809100854,4,4,0,0,0,0,0.0,5.4900000000000055,54.313999713563916,56.39000011444092,0.27967740822384535,0.0,5.4900000000000055,0.0,4,50.900000114440914,2.355677809100854,4,4,0,0,0,0,0.0,5.4900000000000055,54.313999713563916,56.39000011444092,0.27967740822384535,0.0,5.4900000000000055,0.0,4,50.900000114440914,2.355677809100854,4,4,0,0,0,0,0.0,5.4900000000000055,54.313999713563916,56.39000011444092,0.27967740822384535,0.0,5.4900000000000055,0.0,4,50.900000114440914,2.355677809100854,4,2,0,0,0,0,37.64000011444091,0.0,43.10020009512901,13.260000000000002,0.16350244267965594,0.0,0.0,39.25480020577907,1,13.260000000000002,-29.676697652449356,4,4,0,0,0,0,0.0,5.4900000000000055,54.313999713563916,56.39000011444092,0.27967740822384535,0.0,5.4900000000000055,0.0,3,50.900000114440914,2.355677809100854,0,0,12,12,0,0,0.0,0.0,50.0,42.69999995827675,0.3037159986581801,0.0,0.0,0.0,0,0.0,-6.996284043065074,0,0,15,8,0,0,147.9457108855591,160.0,200.0,208.61203091703493,0.2594890521952129,0.0,160.0,200.0,0,0.0,8.87151996923015,0,0,36,13,0,0,359.09729108447266,445.0,500.0,555.4950858894615,0.5659341736546427,0.0,445.0,500.0,0,0.0,56.06102006311619
btc-updown-15m-1778786100,Down,1778786100,15m,7,4,0,0,0,0,10.509999923706053,0.0,45.43300009919405,41.51000007629395,0.2733645030358924,0.0,0.0,5.254999961853026,5,41.51000007629395,-3.649635519864205,8,4,0,0,0,0,15.52999830245972,0.0,53.234698874998074,45.69999994277954,0.3111751232466612,0.0,0.0,7.76499915122986,5,45.69999994277954,-7.223523808971869,8,4,0,0,0,0,15.52999830245972,0.0,53.234698874998074,45.69999994277954,0.3111751232466612,0.0,0.0,7.76499915122986,5,45.69999994277954,-7.223523808971869,8,4,0,0,0,0,15.52999830245972,0.0,53.234698874998074,45.69999994277954,0.3111751232466612,0.0,0.0,7.76499915122986,5,45.69999994277954,-7.223523808971869,8,4,0,0,0,0,15.52999830245972,0.0,53.234698874998074,45.69999994277954,0.3111751232466612,0.0,0.0,7.76499915122986,5,45.69999994277954,-7.223523808971869,11,4,0,0,0,0,42.42000015258789,0.0,72.14439998030662,45.69999994277954,0.38970979568520625,0.0,0.0,58.70579999923705,3,45.69999994277954,-26.054690241841868,8,4,0,0,0,0,15.529998302459717,0.0,53.234698874998074,45.69999994277954,0.3111751232466612,0.0,0.0,7.764999151229858,3,45.69999994277954,-7.223523808971869,0,0,11,14,0,0,0.0,3.552713678800501e-15,50.0,52.04999893903732,0.33688900118327114,0.0,3.552713678800501e-15,0.0,0,0.0,2.3868879402205962,0,0,16,22,0,0,125.0,123.00029,200.0,200.06020886198849,0.4924099795510155,0.0,123.00029,200.0,0,0.0,0.5526188415394984,0,0,37,26,0,0,344.5800261907349,399.2034680926514,500.0,530.5008106085327,0.8343283251711605,0.0,399.2034680926514,499.99999999999994,0,0.0,31.335138933703888
btc-updown-15m-1778787000,Up,1778787000,15m,1,0,0,0,0,0,20.0,0.0,12.400000095367432,20.0,0.06596799967956543,0.0,20.0,0.0,0,0.0,7.665967904312133,1,0,0,0,0,0,50.0,0.0,31.00000023841858,50.0,0.1649199991989136,0.0,50.0,0.0,0,0.0,19.164919760780336,1,0,0,0,0,0,100.0,0.0,62.00000047683716,100.0,0.3298399983978272,0.0,100.0,0.0,0,0.0,38.32983952156067,3,0,0,0,0,0,200.0,0.0,124.0000009536743,200.0,0.6596799967956544,0.0,200.0,0.0,0,0.0,76.65967904312136,1,0,0,0,0,0,50.0,0.0,31.00000023841858,50.0,0.1649199991989136,0.0,50.0,0.0,0,0.0,19.164919760780336,1,0,0,0,0,0,50.0,0.0,31.00000023841858,50.0,0.1649199991989136,0.0,50.0,0.0,0,0.0,19.164919760780336,1,0,0,0,0,0,50.0,0.0,31.00000023841858,50.0,0.1649199991989136,0.0,50.0,0.0,0,0.0,19.164919760780336,0,0,15,15,0,0,2.3710758310546822,4.9999999999999964,50.0,49.36698333276973,0.32211422233503473,0.0,2.3710758310546822,2.4999999999999982,0,0.0,-0.3109024448952411,0,0,8,13,0,0,170.0,155.0,200.0,210.15000022947788,0.2352209981867074,0.0,170.0,200.0,0,0.0,10.385221227664601,0,0,25,35,0,0,407.37107583105467,370.0,500.0,516.3169829632209,0.6640992214546739,0.0,407.37107583105467,500.0,0,0.0,16.98108218467553
btc-updown-15m-1778787900,Down,1778787900,15m,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,0,0,12,12,0,0,0.0,4.999999999999998,50.0,52.44999870657921,0.3308830004556176,0.0,4.999999999999998,0.0,0,0.0,2.7808817070348226,0,0,7,12,0,0,175.0,155.0,200.0,194.34999987483025,0.22488900030708292,0.0,155.0,200.0,0,0.0,-5.425111124862667,0,0,25,36,0,0,400.0,374.0,500.0,491.0999977886677,0.7623700009095662,0.0,374.0,500.0,0,0.0,-8.137632210422737
btc-updown-15m-1778821200,Up,1778821200,15m,5,7,0,0,0,0,0.0,0.20000076293945312,57.210000644326215,60.0,0.35960540726969237,0.0,0.0,0.10000038146972656,6,60.0,3.1496047629434756,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,2,37.829999923706055,25.886280263263743,8,4,0,0,0,0,104.1400003814697,0.0,100.99490030452013,141.97000030517574,0.5609103824515604,0.0,104.1400003814697,0.0,2,37.829999923706055,41.53601038310718,8,4,0,0,0,0,105.6200004863739,0.0,102.01610037337541,143.45000041007995,0.5653423907844787,0.0,105.6200004863739,0.0,2,37.829999923706055,41.99924242748902,3,4,0,0,0,0,4.140000381469726,0.0,31.9949005429387,41.97000030517578,0.26145038118317354,0.0,4.140000381469726,0.0,3,37.829999923706055,10.236550143420253,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,1,37.829999923706055,25.886280263263743,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,1,37.829999923706055,25.886280263263743,0,0,14,15,0,0,3.2000004577636645,0.6116469155273307,50.0,54.82475817051161,0.330828643578082,0.0,3.2000004577636645,0.3058234577636654,0,0.0,5.155586814089688,0,0,16,9,0,0,139.170216,168.315791,200.0,191.13823257928698,0.29370264189730216,0.0,139.170216,200.0,0,0.0,-8.56806477881571,0,0,48,34,0,0,337.92577441143794,395.3571027247924,500.0,480.90932859729304,0.867412277597321,0.0,337.92577441143794,500.00000000000006,0,0.0,-18.22325912510962
