slug,outcome_truth,slot_start_s,tf,ACC-M-sz20.n_maker_bid_up,ACC-M-sz20.n_maker_bid_dn,ACC-M-sz20.n_maker_ask_up,ACC-M-sz20.n_maker_ask_dn,ACC-M-sz20.n_taker_up,ACC-M-sz20.n_taker_dn,ACC-M-sz20.inv_up,ACC-M-sz20.inv_dn,ACC-M-sz20.cost_paid,ACC-M-sz20.cash_received,ACC-M-sz20.rebates,ACC-M-sz20.taker_fees,ACC-M-sz20.leftover_redeemed,ACC-M-sz20.leftover_burned_cost,ACC-M-sz20.n_merges,ACC-M-sz20.pairs_merged,ACC-M-sz20.pnl,ACC-M-sz50.n_maker_bid_up,ACC-M-sz50.n_maker_bid_dn,ACC-M-sz50.n_maker_ask_up,ACC-M-sz50.n_maker_ask_dn,ACC-M-sz50.n_taker_up,ACC-M-sz50.n_taker_dn,ACC-M-sz50.inv_up,ACC-M-sz50.inv_dn,ACC-M-sz50.cost_paid,ACC-M-sz50.cash_received,ACC-M-sz50.rebates,ACC-M-sz50.taker_fees,ACC-M-sz50.leftover_redeemed,ACC-M-sz50.leftover_burned_cost,ACC-M-sz50.n_merges,ACC-M-sz50.pairs_merged,ACC-M-sz50.pnl,ACC-M-sz100.n_maker_bid_up,ACC-M-sz100.n_maker_bid_dn,ACC-M-sz100.n_maker_ask_up,ACC-M-sz100.n_maker_ask_dn,ACC-M-sz100.n_taker_up,ACC-M-sz100.n_taker_dn,ACC-M-sz100.inv_up,ACC-M-sz100.inv_dn,ACC-M-sz100.cost_paid,ACC-M-sz100.cash_received,ACC-M-sz100.rebates,ACC-M-sz100.taker_fees,ACC-M-sz100.leftover_redeemed,ACC-M-sz100.leftover_burned_cost,ACC-M-sz100.n_merges,ACC-M-sz100.pairs_merged,ACC-M-sz100.pnl,ACC-M-sz200.n_maker_bid_up,ACC-M-sz200.n_maker_bid_dn,ACC-M-sz200.n_maker_ask_up,ACC-M-sz200.n_maker_ask_dn,ACC-M-sz200.n_taker_up,ACC-M-sz200.n_taker_dn,ACC-M-sz200.inv_up,ACC-M-sz200.inv_dn,ACC-M-sz200.cost_paid,ACC-M-sz200.cash_received,ACC-M-sz200.rebates,ACC-M-sz200.taker_fees,ACC-M-sz200.leftover_redeemed,ACC-M-sz200.leftover_burned_cost,ACC-M-sz200.n_merges,ACC-M-sz200.pairs_merged,ACC-M-sz200.pnl,ACC-M-sz50-tight.n_maker_bid_up,ACC-M-sz50-tight.n_maker_bid_dn,ACC-M-sz50-tight.n_maker_ask_up,ACC-M-sz50-tight.n_maker_ask_dn,ACC-M-sz50-tight.n_taker_up,ACC-M-sz50-tight.n_taker_dn,ACC-M-sz50-tight.inv_up,ACC-M-sz50-tight.inv_dn,ACC-M-sz50-tight.cost_paid,ACC-M-sz50-tight.cash_received,ACC-M-sz50-tight.rebates,ACC-M-sz50-tight.taker_fees,ACC-M-sz50-tight.leftover_redeemed,ACC-M-sz50-tight.leftover_burned_cost,ACC-M-sz50-tight.n_merges,ACC-M-sz50-tight.pairs_merged,ACC-M-sz50-tight.pnl,ACC-M-sz50-loose.n_maker_bid_up,ACC-M-sz50-loose.n_maker_bid_dn,ACC-M-sz50-loose.n_maker_ask_up,ACC-M-sz50-loose.n_maker_ask_dn,ACC-M-sz50-loose.n_taker_up,ACC-M-sz50-loose.n_taker_dn,ACC-M-sz50-loose.inv_up,ACC-M-sz50-loose.inv_dn,ACC-M-sz50-loose.cost_paid,ACC-M-sz50-loose.cash_received,ACC-M-sz50-loose.rebates,ACC-M-sz50-loose.taker_fees,ACC-M-sz50-loose.leftover_redeemed,ACC-M-sz50-loose.leftover_burned_cost,ACC-M-sz50-loose.n_merges,ACC-M-sz50-loose.pairs_merged,ACC-M-sz50-loose.pnl,ACC-M-sz50-mergehot.n_maker_bid_up,ACC-M-sz50-mergehot.n_maker_bid_dn,ACC-M-sz50-mergehot.n_maker_ask_up,ACC-M-sz50-mergehot.n_maker_ask_dn,ACC-M-sz50-mergehot.n_taker_up,ACC-M-sz50-mergehot.n_taker_dn,ACC-M-sz50-mergehot.inv_up,ACC-M-sz50-mergehot.inv_dn,ACC-M-sz50-mergehot.cost_paid,ACC-M-sz50-mergehot.cash_received,ACC-M-sz50-mergehot.rebates,ACC-M-sz50-mergehot.taker_fees,ACC-M-sz50-mergehot.leftover_redeemed,ACC-M-sz50-mergehot.leftover_burned_cost,ACC-M-sz50-mergehot.n_merges,ACC-M-sz50-mergehot.pairs_merged,ACC-M-sz50-mergehot.pnl,MAS-pre50.n_maker_bid_up,MAS-pre50.n_maker_bid_dn,MAS-pre50.n_maker_ask_up,MAS-pre50.n_maker_ask_dn,MAS-pre50.n_taker_up,MAS-pre50.n_taker_dn,MAS-pre50.inv_up,MAS-pre50.inv_dn,MAS-pre50.cost_paid,MAS-pre50.cash_received,MAS-pre50.rebates,MAS-pre50.taker_fees,MAS-pre50.leftover_redeemed,MAS-pre50.leftover_burned_cost,MAS-pre50.n_merges,MAS-pre50.pairs_merged,MAS-pre50.pnl,MAS-pre200-tight.n_maker_bid_up,MAS-pre200-tight.n_maker_bid_dn,MAS-pre200-tight.n_maker_ask_up,MAS-pre200-tight.n_maker_ask_dn,MAS-pre200-tight.n_taker_up,MAS-pre200-tight.n_taker_dn,MAS-pre200-tight.inv_up,MAS-pre200-tight.inv_dn,MAS-pre200-tight.cost_paid,MAS-pre200-tight.cash_received,MAS-pre200-tight.rebates,MAS-pre200-tight.taker_fees,MAS-pre200-tight.leftover_redeemed,MAS-pre200-tight.leftover_burned_cost,MAS-pre200-tight.n_merges,MAS-pre200-tight.pairs_merged,MAS-pre200-tight.pnl,MAS-pre500.n_maker_bid_up,MAS-pre500.n_maker_bid_dn,MAS-pre500.n_maker_ask_up,MAS-pre500.n_maker_ask_dn,MAS-pre500.n_taker_up,MAS-pre500.n_taker_dn,MAS-pre500.inv_up,MAS-pre500.inv_dn,MAS-pre500.cost_paid,MAS-pre500.cash_received,MAS-pre500.rebates,MAS-pre500.taker_fees,MAS-pre500.leftover_redeemed,MAS-pre500.leftover_burned_cost,MAS-pre500.n_merges,MAS-pre500.pairs_merged,MAS-pre500.pnl
btc-updown-15m-1778815800,Down,1778815800,15m,4,3,0,0,0,0,23.540000381469728,0.0,27.198800139307977,21.06,0.1513767926441602,0.0,0.0,10.182000049233437,3,21.06,-5.987423346663817,1,3,0,0,0,0,28.939999999999998,0.0,33.01679973244667,21.06,0.19798194956488413,0.0,0.0,15.999999642372133,3,21.06,-11.758817782881788,1,3,0,0,0,0,78.94,0.0,49.0167993748188,21.06,0.35030194776243967,0.0,0.0,31.999999284744266,3,21.06,-27.606497427056365,1,3,0,0,0,0,178.94,0.0,81.01679865956307,21.06,0.6549419441575507,0.0,0.0,63.999998569488525,3,21.06,-59.30185671540552,1,3,0,0,0,0,28.939999999999998,0.0,33.01679973244667,21.06,0.19798194956488413,0.0,0.0,15.999999642372133,3,21.06,-11.758817782881788,1,3,0,0,0,0,28.939999999999998,0.0,33.01679973244667,21.06,0.19798194956488413,0.0,0.0,15.999999642372133,2,21.06,-11.758817782881788,1,3,0,0,0,0,28.939999999999998,0.0,33.01679973244667,21.06,0.19798194956488413,0.0,0.0,15.999999642372133,2,21.06,-11.758817782881788,0,0,12,16,0,0,0.0,0.0,50.0,43.7499999627471,0.29319499967873086,0.0,0.0,0.0,0,0.0,-5.956805037574171,0,0,4,13,0,0,180.0,155.0,200.0,192.25000020116568,0.14408099877709124,0.0,155.0,200.0,0,0.0,-7.605918800057225,0,0,14,33,0,0,440.0,373.144738,500.0,484.50473679608797,0.41640060053051875,0.0,373.144738,500.00000000000006,0,0.0,-15.078862603381538
btc-updown-15m-1778816700,Up,1778816700,15m,2,3,0,0,0,0,12.299999914169312,0.0,13.811700352823733,20.0,0.09522076147021469,0.0,12.299999914169312,0.0,1,7.700000085830688,6.283520408646483,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,2,5,0,0,0,0,0.0,33.57000018119812,38.04190027073622,24.12999990463257,0.28206324883903877,0.0,0.0,25.011699804461003,1,24.12999990463257,-13.629837117264614,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,0,0,14,14,0,0,0.0,2.920000343322755,50.0,49.43999837398529,0.3391639996395106,0.0,0.0,1.4600001716613775,0,0.0,-0.2208376263752001,0,0,14,15,0,0,141.94000076293946,146.75727373297119,200.0,199.53339891952572,0.38287174349245645,0.0,141.94000076293946,200.0,0,0.0,-0.0837293369818326,0,0,30,39,0,0,384.99999999999994,369.67727407629394,500.0,509.86679664224675,0.841372110338556,0.0,384.99999999999994,500.0,0,0.0,10.708168752585323
btc-updown-15m-1778817600,Down,1778817600,15m,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,0,13,15,0,0,0.0,2.2398203051757815,50.0,52.41515839104653,0.320618589182334,0.0,2.2398203051757815,0.0,0,0.0,2.735776980228863,0,0,6,16,0,0,180.0,132.23982030517578,200.0,186.66515918080808,0.24888958716042525,0.0,132.23982030517578,200.0,0,0.0,-13.085951232031505,0,0,20,21,0,0,420.0,427.23982030517584,500.0,503.0651581436873,0.43039959080703727,0.0,427.23982030517584,500.0,0,0.0,3.495557734494355
btc-updown-15m-1778818500,Down,1778818500,15m,7,5,0,0,0,0,7.1299993133544906,0.0,50.39159935516119,54.61,0.3785574520646141,0.0,0.0,3.5649996566772453,4,54.61,4.596958096903421,7,6,0,0,0,0,23.299999694824212,0.0,82.22929939541817,88.73000000000002,0.6518449994769228,0.0,0.0,42.98040045294762,5,88.73000000000002,7.152545604058773,9,6,0,0,0,0,34.57999999850988,0.0,115.02479863999787,122.29,0.9083213454478637,0.0,0.0,61.70040013907851,8,122.29,8.173522705449997,9,6,0,0,0,0,34.57999999850988,0.0,115.02479863999787,122.29,0.9083213454478637,0.0,0.0,61.70040013907851,8,122.29,8.173522705449997,7,6,0,0,0,0,23.299999694824212,0.0,82.22929939541817,88.73000000000002,0.6518449994769228,0.0,0.0,42.98040045294762,7,88.73000000000002,7.152545604058773,7,6,0,0,0,0,23.299999694824212,0.0,82.22929939541817,88.73000000000002,0.6518449994769228,0.0,0.0,42.98040045294762,5,88.73000000000002,7.152545604058773,7,6,0,0,0,0,23.299999694824212,0.0,82.22929939541817,88.73000000000002,0.6518449994769228,0.0,0.0,42.98040045294762,5,88.73000000000002,7.152545604058773,0,0,13,12,0,0,0.0,0.0,50.0,49.19999957084656,0.33237400132513034,0.0,0.0,0.0,0,0.0,-0.4676264278283142,0,0,9,19,0,0,160.0,125.0,200.0,182.39999994635582,0.3817520011465547,0.0,125.0,200.0,0,0.0,-17.218248052497614,0,0,16,34,0,0,435.0,378.8347086866455,500.0,475.5557006426001,0.6210218904367242,0.0,378.8347086866455,499.99999999999994,0,0.0,-23.82327746696319
btc-updown-15m-1778819400,Up,1778819400,15m,2,4,0,0,0,0,0.0,20.65000289916993,22.78819816969639,15.82999710083007,0.17981565359479512,0.0,0.0,16.051199913024902,2,15.82999710083007,-6.778385415271526,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,0,0,13,14,0,0,0.6225007629394526,4.999999999999999,50.0,49.49879950189592,0.32877073391312944,0.0,0.6225007629394526,2.4999999999999996,0,0.0,-0.17242976419095157,0,0,24,17,0,0,120.00000000000006,145.0,200.0,187.69999921321875,0.4645199997830387,0.0,120.00000000000006,200.0,0,0.0,-11.835480786998204,0,0,32,24,0,0,380.62250076293947,424.99999999999994,500.0,478.24879905486114,0.6699577334491666,0.0,380.62250076293947,500.00000000000006,0,0.0,-21.081243211689696
btc-updown-15m-1778820300,Down,1778820300,15m,5,2,0,0,0,0,20.490000190734865,0.0,18.875099364459523,12.019999809265137,0.14707866564048894,0.0,0.0,12.504499809443955,1,12.019999809265137,-6.708020889553897,5,2,0,0,0,0,50.49000019073486,0.0,31.475098971068867,12.019999809265137,0.2493906647592938,0.0,0.0,25.104499416053297,1,12.019999809265137,-19.205708497044437,6,2,0,0,0,0,100.49000019073486,0.0,52.47509831541777,12.019999809265137,0.4199106632906352,0.0,0.0,46.1044987604022,1,12.019999809265137,-40.035187842861994,6,2,0,0,0,0,200.49000019073486,0.0,94.4750970041156,12.019999809265137,0.7609506603533182,0.0,0.0,88.10449744910002,1,12.019999809265137,-81.69414653449714,5,2,0,0,0,0,50.49000019073486,0.0,31.475098971068867,12.019999809265137,0.2493906647592938,0.0,0.0,25.104499416053297,2,12.019999809265137,-19.205708497044437,5,8,0,0,0,0,0.490000190734861,0.0,52.97509932869674,62.019999809265144,0.42096066546024447,0.0,0.0,0.2450000953674305,2,62.019999809265144,9.465861146028644,5,2,0,0,0,0,50.49000019073486,0.0,31.475098971068867,12.019999809265137,0.2493906647592938,0.0,0.0,25.104499416053297,1,12.019999809265137,-19.205708497044437,0,0,12,15,0,0,3.5029421689453173,0.0,50.0,48.26349843647955,0.3340976071325401,0.0,0.0,1.7514710844726586,0,0.0,-1.4024039563879072,0,0,17,13,0,0,140.0,150.0,200.0,207.75000028312206,0.35924699769604174,0.0,150.0,200.0,0,0.0,8.109247280818096,0,0,49,28,0,0,343.50294216894525,389.99999999999994,500.0,523.5634977033424,0.8686176085010624,0.0,389.99999999999994,500.00000000000006,0,0.0,24.432115311843404
btc-updown-15m-1778821200,Up,1778821200,15m,5,7,0,0,0,0,0.0,0.20000076293945312,57.210000644326215,60.0,0.35960540726969237,0.0,0.0,0.10000038146972656,6,60.0,3.1496047629434756,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,2,37.829999923706055,25.886280263263743,8,4,0,0,0,0,104.1400003814697,0.0,100.99490030452013,141.97000030517574,0.5609103824515604,0.0,104.1400003814697,0.0,2,37.829999923706055,41.53601038310718,8,4,0,0,0,0,105.6200004863739,0.0,102.01610037337541,143.45000041007995,0.5653423907844787,0.0,105.6200004863739,0.0,2,37.829999923706055,41.99924242748902,3,4,0,0,0,0,4.140000381469726,0.0,31.9949005429387,41.97000030517578,0.26145038118317354,0.0,4.140000381469726,0.0,3,37.829999923706055,10.236550143420253,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,1,37.829999923706055,25.886280263263743,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,1,37.829999923706055,25.886280263263743,0,0,14,15,0,0,3.2000004577636645,0.6116469155273307,50.0,54.82475817051161,0.330828643578082,0.0,3.2000004577636645,0.3058234577636654,0,0.0,5.155586814089688,0,0,16,9,0,0,139.170216,168.315791,200.0,191.13823257928698,0.29370264189730216,0.0,139.170216,200.0,0,0.0,-8.56806477881571,0,0,48,34,0,0,337.92577441143794,395.3571027247924,500.0,480.90932859729304,0.867412277597321,0.0,337.92577441143794,500.00000000000006,0,0.0,-18.22325912510962
btc-updown-15m-1778822100,Down,1778822100,15m,3,3,0,0,0,0,1.2499999809265132,0.0,21.11589980762005,20.42,0.14432195487575428,0.0,0.0,0.6249999904632566,2,20.42,-0.5515778527442947,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,0,0,12,12,0,0,0.0,4.0,50.0,52.449999421834946,0.3205510005524157,0.0,4.0,0.0,0,0.0,2.770550422387359,0,0,10,11,0,0,165.0,165.0,200.0,200.60000002384186,0.23847600009345987,0.0,165.0,200.0,0,0.0,0.8384760239353284,0,0,32,17,0,0,374.63443399999994,429.0,500.0,529.5608480914145,0.6652670575335748,0.0,429.0,500.0,0,0.0,30.22611514894811
btc-updown-15m-1778823000,Down,1778823000,15m,5,4,0,0,0,0,0.0,21.580000000000002,52.33140079587698,60.0,0.2656508689452117,0.0,21.580000000000002,0.0,4,38.42,7.934250073068235,6,7,0,0,0,0,0.0,9.990000000000006,69.58680206626653,78.41000000000001,0.4463786039992885,0.0,9.990000000000006,0.0,5,68.42,9.269576537732775,8,8,0,0,0,0,0.0,19.419999895095827,102.1230021869302,108.86000000000001,0.5771025994678325,0.0,19.419999895095827,0.0,7,89.44000010490419,7.314100412537655,8,8,0,0,0,0,0.0,19.419999895095827,102.1230021869302,108.86000000000001,0.5771025994678325,0.0,19.419999895095827,0.0,7,89.44000010490419,7.314100412537655,6,7,0,0,0,0,0.0,9.990000000000006,69.58680206626653,78.41000000000001,0.4463786039992885,0.0,9.990000000000006,0.0,6,68.42,9.269576537732775,6,8,0,0,0,0,0.0,40.44000000000001,94.55580184847116,108.86000000000001,0.5093004859507351,0.0,40.44000000000001,0.0,4,68.42,14.813498637479583,6,7,0,0,0,0,0.0,9.990000000000009,69.58680206626653,78.41000000000001,0.4463786039992885,0.0,9.990000000000009,0.0,4,68.42,9.269576537732775,0,0,12,14,0,0,2.0175449999999984,2.6744201525878886,50.0,42.4713382092753,0.2937324341906935,0.0,2.6744201525878886,1.0087724999999992,0,0.0,-7.234929356534003,0,0,5,20,0,0,180.0,125.00000015258789,200.0,183.650000115782,0.2449509947664436,0.0,125.00000015258789,200.0,0,0.0,-16.105048889451552,0,0,23,42,0,0,402.017545,347.6744201525879,500.0,466.1213375223318,0.5876834334288266,0.0,347.6744201525879,500.0,0,0.0,-33.29097904423935
btc-updown-15m-1778823900,Down,1778823900,15m,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,5,0,0,0,0,0,26.29999877929687,0.0,10.849999553775778,0.0,0.08902487590420528,0.0,0.0,10.849999553775778,0,0.0,-10.760974677871573,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,0,0,13,12,0,0,0.0,0.0,50.0,51.49999901652336,0.34844600083613375,0.0,0.0,0.0,0,0.0,1.848445017359495,0,0,10,16,0,0,159.019312,150.2307255422363,200.0,196.0932326276449,0.2931182626928922,0.0,150.2307255422363,199.99999999999997,0,0.0,-3.613649109662191,0,0,48,40,0,0,335.08200288555906,350.0,500.0,515.2702175361885,1.0515962195909418,0.0,350.0,500.00000000000006,0,0.0,16.32181375577943
btc-updown-15m-1778824800,Up,1778824800,15m,3,4,0,0,0,0,12.290000190734863,0.0,32.34849947601557,40.0,0.23578134907432796,0.0,12.290000190734863,0.0,4,27.709999809265135,7.887281873058761,5,4,0,0,0,0,36.930000190734866,0.0,53.2676990583539,75.0,0.3933538125766262,0.0,36.930000190734866,0.0,4,38.069999809265134,22.125654754222722,5,4,0,0,0,0,41.70000064849854,0.0,55.414199207484714,79.77000045776367,0.4098818640831694,0.0,41.70000064849854,0.0,4,38.069999809265134,24.765683114362133,5,4,0,0,0,0,41.70000064849854,0.0,55.414199207484714,79.77000045776367,0.4098818640831694,0.0,41.70000064849854,0.0,4,38.069999809265134,24.765683114362133,5,4,0,0,0,0,36.930000190734866,0.0,53.2676990583539,75.0,0.3933538125766262,0.0,36.930000190734866,0.0,4,38.069999809265134,22.125654754222722,7,4,0,0,0,0,37.69000064909459,0.0,57.33650073404313,75.76000045835973,0.39642104595519234,0.0,37.69000064909459,0.0,3,38.069999809265134,18.819920770271793,5,4,0,0,0,0,36.930000190734866,0.0,53.2676990583539,75.0,0.3933538125766262,0.0,36.930000190734866,0.0,3,38.069999809265134,22.125654754222722,0,0,11,11,0,0,0.0,3.111113000000003,50.0,48.49999883541995,0.33665799338675917,0.0,0.0,1.5555565000000016,0,0.0,-1.16334317119329,0,0,22,24,0,0,120.0,105.0,200.0,209.54999953508377,0.5926830004138944,0.0,120.0,200.0,0,0.0,10.14268253549767,0,0,48,48,0,0,325.0,318.11111299999993,500.0,507.59999641547137,1.2215699950924048,0.0,325.0,500.0,0,0.0,8.821566410563776
btc-updown-15m-1778825700,Up,1778825700,15m,2,0,0,0,0,0,20.0,0.0,14.40000057220459,20.0,0.05644799647521951,0.0,20.0,0.0,0,0.0,5.656447424270631,4,0,0,0,0,0,50.0,0.0,36.000001430511475,50.0,0.14111999118804877,0.0,50.0,0.0,0,0.0,14.141118560676574,7,0,0,0,0,0,100.0,0.0,72.00000286102295,100.0,0.2822399823760975,0.0,100.0,0.0,0,0.0,28.28223712135315,10,0,0,0,0,0,200.00000000000003,0.0,144.00000572204593,200.00000000000003,0.564479964752195,0.0,200.00000000000003,0.0,0,0.0,56.5644742427063,4,0,0,0,0,0,50.0,0.0,36.000001430511475,50.0,0.14111999118804877,0.0,50.0,0.0,0,0.0,14.141118560676574,4,0,0,0,0,0,50.0,0.0,36.000001430511475,50.0,0.14111999118804877,0.0,50.0,0.0,0,0.0,14.141118560676574,4,0,0,0,0,0,50.0,0.0,36.000001430511475,50.0,0.14111999118804877,0.0,50.0,0.0,0,0.0,14.141118560676574,0,0,13,13,0,0,3.030000686645508,4.0,50.0,50.28469945340157,0.3229772399534374,0.0,3.030000686645508,2.0,0,0.0,0.6076766933550104,0,0,18,17,0,0,128.8433843051758,135.625003,200.0,199.0026388291789,0.456023745766412,0.0,128.8433843051758,200.0,0,0.0,-0.5413374250547065,0,0,38,30,0,0,364.0300006866455,379.8,500.0,496.5826987936974,0.8345621622440769,0.0,364.0300006866455,499.99999999999994,0,0.0,-2.582739044058542
btc-updown-15m-1778826600,Up,1778826600,15m,6,1,0,0,0,0,0.0,5.859998817443845,17.59980079841614,14.140001182556155,0.11183247905897514,0.0,0.0,8.199999928474426,3,14.140001182556155,-3.34796713680101,6,2,0,0,0,0,0.0,19.75999843597412,23.29880059230328,14.140001182556155,0.1589062176418199,0.0,0.0,13.898999722361566,3,14.140001182556155,-8.999893192105306,6,2,0,0,0,0,0.0,19.75999843597412,23.29880059230328,14.140001182556155,0.1589062176418199,0.0,0.0,13.898999722361566,3,14.140001182556155,-8.999893192105306,6,2,0,0,0,0,0.0,19.75999843597412,23.29880059230328,14.140001182556155,0.1589062176418199,0.0,0.0,13.898999722361566,3,14.140001182556155,-8.999893192105306,6,2,0,0,0,0,0.0,19.75999843597412,23.29880059230328,14.140001182556155,0.1589062176418199,0.0,0.0,13.898999722361566,4,14.140001182556155,-8.999893192105306,6,3,0,0,0,0,0.0,25.209998207092283,25.642300532865526,14.140001182556155,0.1776073469328384,0.0,0.0,16.242499662923812,2,14.140001182556155,-11.324692003376533,6,2,0,0,0,0,0.0,19.75999843597412,23.29880059230328,14.140001182556155,0.1589062176418199,0.0,0.0,13.898999722361566,2,14.140001182556155,-8.999893192105306,0,0,13,12,0,0,0.0,0.7316368392333974,50.0,48.01587550142265,0.3275061417846394,0.0,0.0,0.3658184196166987,0,0.0,-1.6566183567927126,0,0,13,13,0,0,150.0,155.7316368392334,200.0,199.61587621071791,0.30412614064976695,0.0,150.0,200.0,0,0.0,-0.07999764863231462,0,0,28,21,0,0,395.0,412.8787824196167,500.0,494.76437411405163,0.6190914842396609,0.0,395.0,500.0,0,0.0,-4.616534401708691
